"TimeStep","Velocity:0","Velocity:1","Total Energy","Internal Energy","Temperature","Speed of Sound","Pressure","Total Enthalpy","Mach Number","Density","Points:0","Points:1","Points:2"
119,261.9,-3.399,2.1649e+05,1.8219e+05,253.88,319.41,65092,2.8936e+05,0.82,0.89319,1.0667,0.10904,0
119,264.72,-1.733,2.167e+05,1.8166e+05,253.14,318.95,64436,2.8936e+05,0.83,0.88678,1.1282,0.11504,0
119,267.52,-0.62816,2.169e+05,1.8112e+05,252.39,318.48,63770,2.8935e+05,0.84,0.88022,1.2317,0.11504,0
119,267.52,0.70239,2.1691e+05,1.8113e+05,252.4,318.48,63830,2.8936e+05,0.84,0.88102,-0.23567,0.12389,0
119,264.72,1.9121,2.1669e+05,1.8165e+05,253.13,318.95,64485,2.8936e+05,0.83,0.88747,-0.12,0.12389,0
119,261.88,4.1591,2.1649e+05,1.8219e+05,253.87,319.41,65148,2.8936e+05,0.82,0.89398,-0.053333,0.11599,0
119,261.87,4.8994,2.1649e+05,1.8219e+05,253.87,319.41,65147,2.8936e+05,0.82,0.89397,-0.04,0.12128,0
119,261.86,5.5708,2.1649e+05,1.8219e+05,253.87,319.41,65148,2.8936e+05,0.82,0.89397,-0.030824,0.12389,0
119,261.84,6.1197,2.1649e+05,1.8219e+05,253.87,319.41,65148,2.8936e+05,0.82,0.89398,-0.023042,0.12389,0
119,261.83,6.8121,2.1649e+05,1.8219e+05,253.87,319.41,65149,2.8936e+05,0.82,0.89398,-0.013333,0.12139,0
119,261.79,7.9553,2.1649e+05,1.8219e+05,253.87,319.41,65149,2.8936e+05,0.82,0.89399,0,0.11776,0
119,264.55,9.6273,2.167e+05,1.8166e+05,253.14,318.95,64490,2.8936e+05,0.83,0.88751,0.024502,0.12557,0
119,264.54,9.8467,2.167e+05,1.8166e+05,253.14,318.95,64490,2.8936e+05,0.83,0.88751,0.026667,0.12262,0
119,267.3,10.861,2.1691e+05,1.8113e+05,252.4,318.48,63832,2.8936e+05,0.84,0.88104,0.046827,0.12702,0
119,270.06,11.639,2.1713e+05,1.8059e+05,251.65,318.01,63176,2.8937e+05,0.85,0.87456,0.067252,0.12829,0
119,272.82,12.005,2.1734e+05,1.8005e+05,250.9,317.54,62519,2.8936e+05,0.86,0.86805,0.0865,0.12943,0
119,275.57,12.193,2.1756e+05,1.7951e+05,250.15,317.06,61862,2.8936e+05,0.87,0.86153,0.10563,0.13051,0
119,278.32,12.227,2.1778e+05,1.7897e+05,249.39,316.58,61210,2.8936e+05,0.88,0.85503,0.12569,0.13159,0
119,281.06,12.108,2.18e+05,1.7842e+05,248.63,316.1,60558,2.8937e+05,0.89,0.84852,0.1462,0.13264,0
119,283.8,11.843,2.1821e+05,1.7787e+05,247.86,315.61,59906,2.8936e+05,0.9,0.84198,0.16678,0.13363,0
119,286.53,11.485,2.1843e+05,1.7732e+05,247.09,315.12,59257,2.8936e+05,0.91,0.83545,0.18815,0.1346,0
119,289.24,11.02,2.1866e+05,1.7676e+05,246.32,314.62,58610,2.8936e+05,0.92,0.82893,0.21053,0.13554,0
119,291.95,10.464,2.1888e+05,1.7621e+05,245.54,314.13,57966,2.8936e+05,0.93,0.82241,0.23353,0.13644,0
119,294.64,9.8278,2.191e+05,1.7565e+05,244.76,313.63,57324,2.8936e+05,0.94,0.81589,0.25714,0.13728,0
119,297.32,9.2238,2.1933e+05,1.7508e+05,243.98,313.12,56683,2.8936e+05,0.95,0.80937,0.28,0.13318,0
119,297.33,9.1154,2.1933e+05,1.7508e+05,243.98,313.12,56684,2.8936e+05,0.95,0.80938,0.28141,0.13807,0
119,300,8.3316,2.1955e+05,1.7452e+05,243.19,312.62,56047,2.8936e+05,0.96,0.80287,0.30628,0.13879,0
119,302.66,7.4811,2.1978e+05,1.7395e+05,242.4,312.11,55412,2.8936e+05,0.97,0.79636,0.33173,0.13943,0
119,305.3,6.57,2.2001e+05,1.7338e+05,241.61,311.6,54780,2.8936e+05,0.98,0.78987,0.35769,0.13999,0
119,307.92,5.6025,2.2024e+05,1.7281e+05,240.81,311.09,54152,2.8936e+05,0.99,0.78338,0.38411,0.14047,0
119,310.54,4.5823,2.2047e+05,1.7224e+05,240.01,310.57,53526,2.8936e+05,1,0.7769,0.41096,0.14086,0
119,313.13,3.5128,2.207e+05,1.7166e+05,239.21,310.05,52903,2.8936e+05,1.01,0.77044,0.4382,0.14115,0
119,315.71,2.3969,2.2093e+05,1.7109e+05,238.41,309.53,52283,2.8936e+05,1.02,0.76398,0.46579,0.14133,0
119,318.27,1.2491,2.2116e+05,1.7051e+05,237.6,309.01,51667,2.8936e+05,1.03,0.75753,0.49333,0.14061,0
119,318.27,1.2367,2.2116e+05,1.7051e+05,237.6,309.01,51667,2.8936e+05,1.03,0.75754,0.49371,0.14141,0
119,320.82,0.090896,2.2139e+05,1.6993e+05,236.79,308.48,51053,2.8936e+05,1.04,0.7511,0.52,0.13734,0
119,320.82,0.031646,2.2139e+05,1.6993e+05,236.79,308.48,51054,2.8936e+05,1.04,0.75111,0.52197,0.14138,0
119,323.35,-1.1062,2.2162e+05,1.6935e+05,235.98,307.95,50443,2.8936e+05,1.05,0.74467,0.54667,0.13356,0
119,323.35,-1.2107,2.2162e+05,1.6935e+05,235.98,307.95,50444,2.8936e+05,1.05,0.74469,0.55048,0.14123,0
119,325.86,-2.5059,2.2186e+05,1.6876e+05,235.17,307.42,49839,2.8936e+05,1.06,0.73829,0.57957,0.14097,0
119,328.35,-3.8075,2.2209e+05,1.6818e+05,234.35,306.89,49237,2.8936e+05,1.07,0.73192,0.60709,0.14061,0
119,330.82,-5.0986,2.2233e+05,1.6759e+05,233.54,306.35,48641,2.8937e+05,1.08,0.72557,0.63669,0.1401,0
119,333.27,-6.8734,2.2257e+05,1.6701e+05,232.73,305.82,48053,2.8938e+05,1.09,0.71929,0.6695,0.1394,0
119,335.74,-6.8923,2.2282e+05,1.6643e+05,231.92,305.29,47474,2.8939e+05,1.1,0.71309,0.67984,0.13915,0
119,333.17,-7.8226,2.2251e+05,1.6696e+05,232.65,305.77,48011,2.8929e+05,1.09,0.71881,0.69333,0.13246,0
119,333.19,-7.6202,2.2252e+05,1.6697e+05,232.67,305.78,48025,2.8931e+05,1.09,0.71896,0.68971,0.13889,0
119,335.74,-6.9039,2.2282e+05,1.6643e+05,231.92,305.29,47473,2.8939e+05,1.1,0.71308,0.68015,0.13914,0
119,315.27,-10.791,2.2082e+05,1.7098e+05,238.25,309.42,52218,2.8921e+05,1.02,0.76294,0.70542,0.13846,0
119,317.83,-10.353,2.2106e+05,1.704e+05,237.45,308.9,51616,2.8922e+05,1.03,0.75663,0.7036,0.13851,0
119,320.39,-9.9154,2.213e+05,1.6983e+05,236.65,308.38,51014,2.8923e+05,1.04,0.75032,0.70177,0.13856,0
119,322.95,-9.4774,2.2154e+05,1.6925e+05,235.85,307.85,50413,2.8924e+05,1.05,0.74402,0.69995,0.13861,0
119,325.51,-9.0394,2.2178e+05,1.6868e+05,235.05,307.33,49811,2.8926e+05,1.06,0.73771,0.69812,0.13866,0
119,328.07,-8.6015,2.2202e+05,1.6811e+05,234.25,306.81,49209,2.8927e+05,1.07,0.73141,0.69629,0.13871,0
119,330.63,-8.1635,2.2226e+05,1.6753e+05,233.45,306.29,48608,2.8928e+05,1.08,0.7251,0.69447,0.13876,0
119,297.09,-12.581,2.1928e+05,1.7503e+05,243.9,313.07,56616,2.893e+05,0.95,0.80839,0.71854,0.13807,0
119,299.69,-12.345,2.195e+05,1.7445e+05,243.1,312.55,55985,2.8928e+05,0.96,0.80188,0.71666,0.13812,0
119,302.29,-12.109,2.1972e+05,1.7387e+05,242.29,312.03,55353,2.8927e+05,0.97,0.79537,0.71478,0.13818,0
119,304.89,-11.873,2.1994e+05,1.7329e+05,241.48,311.51,54722,2.8925e+05,0.98,0.78885,0.7129,0.13824,0
119,307.49,-11.637,2.2015e+05,1.7271e+05,240.67,310.98,54091,2.8924e+05,0.99,0.78234,0.71103,0.13829,0
119,310.1,-11.401,2.2037e+05,1.7213e+05,239.86,310.46,53460,2.8922e+05,1,0.77582,0.70915,0.13835,0
119,312.7,-11.165,2.2059e+05,1.7155e+05,239.05,309.94,52829,2.8921e+05,1.01,0.76931,0.70727,0.1384,0
119,289.19,-12.298,2.1866e+05,1.7677e+05,246.32,314.63,58570,2.8937e+05,0.92,0.82835,0.73333,0.13574,0
119,291.84,-12.493,2.1886e+05,1.7619e+05,245.52,314.11,57913,2.8934e+05,0.93,0.82166,0.72743,0.13779,0
119,294.48,-12.714,2.1907e+05,1.7561e+05,244.71,313.59,57253,2.8931e+05,0.94,0.81495,0.72136,0.13798,0
119,289.2,-12.228,2.1866e+05,1.7677e+05,246.32,314.63,58571,2.8937e+05,0.92,0.82836,0.73481,0.13755,0
119,286.51,-11.819,2.1843e+05,1.7732e+05,247.09,315.11,59208,2.8936e+05,0.91,0.83478,0.78667,0.13293,0
119,286.51,-11.782,2.1843e+05,1.7732e+05,247.09,315.11,59210,2.8936e+05,0.91,0.8348,0.7864,0.13567,0
119,283.79,-12.003,2.1821e+05,1.7787e+05,247.86,315.61,59860,2.8936e+05,0.9,0.84135,0.81677,0.13438,0
119,281.05,-12.296,2.1799e+05,1.7842e+05,248.62,316.09,60509,2.8936e+05,0.89,0.84785,0.8437,0.13313,0
119,278.31,-12.423,2.1777e+05,1.7897e+05,249.39,316.58,61161,2.8936e+05,0.88,0.85436,0.86727,0.13196,0
119,275.56,-12.365,2.1756e+05,1.7951e+05,250.15,317.06,61818,2.8936e+05,0.87,0.86091,0.88791,0.13087,0
119,272.81,-12.209,2.1734e+05,1.8005e+05,250.9,317.54,62471,2.8936e+05,0.86,0.86739,0.90921,0.12968,0
119,270.05,-11.793,2.1712e+05,1.8059e+05,251.65,318.01,63126,2.8936e+05,0.85,0.87388,0.92976,0.12847,0
119,267.3,-11.033,2.1691e+05,1.8113e+05,252.4,318.48,63784,2.8936e+05,0.84,0.88038,0.9504,0.1272,0
119,264.54,-9.8728,2.167e+05,1.8166e+05,253.14,318.95,64442,2.8936e+05,0.83,0.88685,0.97275,0.12575,0
119,261.79,-8.0426,2.1649e+05,1.8219e+05,253.87,319.41,65098,2.8936e+05,0.82,0.89328,1,0.11991,0
119,261.83,-6.9669,2.1649e+05,1.8219e+05,253.88,319.42,65103,2.8937e+05,0.82,0.89334,1.0121,0.12389,0
119,261.87,-4.9173,2.1649e+05,1.8219e+05,253.88,319.41,65102,2.8937e+05,0.82,0.89333,1.0415,0.12389,0
119,261.88,-4.2514,2.1649e+05,1.8219e+05,253.87,319.41,65096,2.8936e+05,0.82,0.89326,1.0533,0.11801,0
119,264.72,-1.9032,2.167e+05,1.8166e+05,253.14,318.95,64443,2.8936e+05,0.83,0.88686,1.1234,0.12389,0
119,267.52,-0.69378,2.169e+05,1.8112e+05,252.39,318.48,63775,2.8935e+05,0.84,0.88029,1.2278,0.12389,0
119,267.52,0.75524,2.1691e+05,1.8113e+05,252.4,318.48,63831,2.8936e+05,0.84,0.88103,-0.23328,0.13274,0
119,264.72,1.9122,2.1669e+05,1.8165e+05,253.13,318.95,64485,2.8936e+05,0.83,0.88747,-0.12,0.1239,0
119,264.72,2.1582,2.167e+05,1.8166e+05,253.13,318.95,64486,2.8936e+05,0.83,0.88747,-0.11414,0.13274,0
119,261.85,5.8653,2.1649e+05,1.8219e+05,253.87,319.41,65148,2.8936e+05,0.82,0.89398,-0.026667,0.12501,0
119,264.57,9.0337,2.167e+05,1.8166e+05,253.14,318.95,64491,2.8936e+05,0.83,0.88752,0.018584,0.13401,0
119,267.32,10.434,2.1691e+05,1.8113e+05,252.4,318.48,63834,2.8937e+05,0.84,0.88105,0.043809,0.13565,0
119,270.08,11.248,2.1713e+05,1.8059e+05,251.66,318.01,63177,2.8937e+05,0.85,0.87456,0.065344,0.13698,0
119,270.06,11.519,2.1713e+05,1.8059e+05,251.66,318.01,63177,2.8937e+05,0.85,0.87456,0.066667,0.13117,0
119,272.83,11.666,2.1734e+05,1.8005e+05,250.9,317.54,62519,2.8936e+05,0.86,0.86805,0.085396,0.13816,0
119,275.59,11.891,2.1756e+05,1.7951e+05,250.15,317.06,61863,2.8936e+05,0.87,0.86153,0.10522,0.13927,0
119,278.33,11.953,2.1778e+05,1.7897e+05,249.39,316.58,61210,2.8936e+05,0.88,0.85503,0.12576,0.14037,0
119,281.07,11.889,2.18e+05,1.7842e+05,248.63,316.1,60559,2.8937e+05,0.89,0.84852,0.14667,0.14034,0
119,281.08,11.858,2.18e+05,1.7842e+05,248.63,316.1,60559,2.8937e+05,0.89,0.84852,0.14673,0.14143,0
119,283.81,11.61,2.1821e+05,1.7787e+05,247.86,315.61,59906,2.8936e+05,0.9,0.84198,0.16772,0.14243,0
119,286.53,11.265,2.1843e+05,1.7732e+05,247.09,315.12,59257,2.8936e+05,0.91,0.83545,0.18946,0.1434,0
119,289.25,10.817,2.1866e+05,1.7676e+05,246.32,314.62,58610,2.8936e+05,0.92,0.82893,0.21208,0.14434,0
119,291.96,10.271,2.1888e+05,1.7621e+05,245.54,314.13,57965,2.8936e+05,0.93,0.8224,0.23539,0.14523,0
119,294.65,9.6438,2.191e+05,1.7565e+05,244.76,313.63,57323,2.8936e+05,0.94,0.81588,0.2593,0.14607,0
119,297.33,8.9397,2.1933e+05,1.7508e+05,243.98,313.12,56683,2.8936e+05,0.95,0.80937,0.28382,0.14684,0
119,300,8.3074,2.1955e+05,1.7452e+05,243.19,312.62,56046,2.8936e+05,0.96,0.80287,0.30667,0.14007,0
119,300,8.1642,2.1955e+05,1.7452e+05,243.19,312.62,56046,2.8936e+05,0.96,0.80286,0.30894,0.14755,0
119,302.66,7.3922,2.1978e+05,1.7395e+05,242.4,312.11,55412,2.8936e+05,0.97,0.79636,0.33333,0.14437,0
119,302.66,7.3225,2.1978e+05,1.7395e+05,242.4,312.11,55411,2.8936e+05,0.97,0.79636,0.3346,0.14819,0
119,305.3,6.4566,2.2001e+05,1.7338e+05,241.61,311.6,54780,2.8936e+05,0.98,0.78986,0.36,0.14661,0
119,305.3,6.4195,2.2001e+05,1.7338e+05,241.61,311.6,54779,2.8936e+05,0.98,0.78986,0.36076,0.14874,0
119,307.93,5.4908,2.2024e+05,1.7281e+05,240.81,311.09,54151,2.8936e+05,0.99,0.78337,0.38667,0.14732,0
119,307.93,5.4595,2.2024e+05,1.7281e+05,240.81,311.09,54151,2.8936e+05,0.99,0.78337,0.38738,0.14921,0
119,310.54,4.4893,2.2047e+05,1.7224e+05,240.01,310.57,53525,2.8936e+05,1,0.7769,0.41333,0.14685,0
119,310.54,4.4467,2.2047e+05,1.7224e+05,240.01,310.57,53525,2.8936e+05,1,0.77689,0.41443,0.14958,0
119,313.13,3.4493,2.207e+05,1.7166e+05,239.21,310.05,52902,2.8936e+05,1.01,0.77043,0.44,0.14547,0
119,313.13,3.3844,2.207e+05,1.7166e+05,239.21,310.05,52902,2.8936e+05,1.01,0.77043,0.44185,0.14985,0
119,315.71,2.3691,2.2093e+05,1.7109e+05,238.41,309.53,52283,2.8936e+05,1.02,0.76398,0.46667,0.14334,0
119,315.71,2.2755,2.2093e+05,1.7109e+05,238.41,309.53,52282,2.8936e+05,1.02,0.76397,0.46961,0.15002,0
119,318.27,1.1221,2.2116e+05,1.7051e+05,237.6,309.01,51666,2.8936e+05,1.03,0.75752,0.49771,0.15009,0
119,320.82,-0.075287,2.2139e+05,1.6993e+05,236.79,308.48,51053,2.8936e+05,1.04,0.75109,0.52611,0.15004,0
119,323.34,-1.3097,2.2162e+05,1.6935e+05,235.98,307.95,50443,2.8936e+05,1.05,0.74468,0.55477,0.14988,0
119,325.85,-2.6154,2.2186e+05,1.6876e+05,235.17,307.42,49837,2.8936e+05,1.06,0.73827,0.58474,0.14959,0
119,328.34,-3.9205,2.2209e+05,1.6818e+05,234.35,306.89,49235,2.8936e+05,1.07,0.73189,0.6115,0.14922,0
119,330.82,-5.0975,2.2233e+05,1.6759e+05,233.54,306.35,48640,2.8936e+05,1.08,0.72556,0.64,0.14819,0
119,330.82,-5.1131,2.2233e+05,1.6759e+05,233.54,306.35,48639,2.8936e+05,1.08,0.72556,0.6404,0.14872,0
119,333.27,-6.6823,2.2257e+05,1.6701e+05,232.73,305.82,48054,2.8938e+05,1.09,0.7193,0.6707,0.14806,0
119,335.74,-6.8679,2.2282e+05,1.6643e+05,231.92,305.29,47474,2.8939e+05,1.1,0.71308,0.68,0.14006,0
119,333.21,-7.2803,2.2254e+05,1.6698e+05,232.69,305.79,48035,2.8933e+05,1.09,0.71906,0.68634,0.14768,0
119,312.71,-11.168,2.2059e+05,1.7155e+05,239.05,309.94,52822,2.8921e+05,1.01,0.76927,0.70667,0.1429,0
119,312.71,-11.107,2.2059e+05,1.7155e+05,239.06,309.94,52824,2.8921e+05,1.01,0.76928,0.70612,0.14714,0
119,315.27,-10.662,2.2083e+05,1.7098e+05,238.26,309.42,52220,2.8922e+05,1.02,0.76296,0.7043,0.14719,0
119,317.84,-10.216,2.2106e+05,1.704e+05,237.45,308.9,51617,2.8923e+05,1.03,0.75664,0.70249,0.14724,0
119,320.4,-9.7701,2.213e+05,1.6983e+05,236.65,308.38,51013,2.8923e+05,1.04,0.75032,0.70068,0.14729,0
119,322.96,-9.3243,2.2154e+05,1.6925e+05,235.85,307.86,50409,2.8924e+05,1.05,0.744,0.69886,0.14734,0
119,325.53,-8.8785,2.2178e+05,1.6868e+05,235.05,307.33,49805,2.8925e+05,1.06,0.73768,0.69705,0.14739,0
119,328.09,-8.4328,2.2202e+05,1.6811e+05,234.25,306.81,49201,2.8926e+05,1.07,0.73136,0.69523,0.14744,0
119,330.66,-7.987,2.2226e+05,1.6753e+05,233.45,306.29,48597,2.8927e+05,1.08,0.72504,0.69342,0.14749,0
119,297.1,-12.483,2.1929e+05,1.7504e+05,243.91,313.08,56622,2.893e+05,0.95,0.80846,0.71818,0.14678,0
119,299.7,-12.265,2.195e+05,1.7446e+05,243.1,312.55,55987,2.8928e+05,0.96,0.80192,0.71616,0.14684,0
119,302.31,-12.047,2.1972e+05,1.7387e+05,242.29,312.03,55353,2.8927e+05,0.97,0.79538,0.71414,0.1469,0
119,304.91,-11.83,2.1993e+05,1.7329e+05,241.48,311.51,54718,2.8925e+05,0.98,0.78884,0.71212,0.14696,0
119,307.52,-11.612,2.2015e+05,1.7271e+05,240.67,310.99,54084,2.8923e+05,0.99,0.7823,0.7101,0.14702,0
119,310.12,-11.394,2.2037e+05,1.7213e+05,239.86,310.46,53450,2.8922e+05,1,0.77576,0.70808,0.14708,0
119,291.85,-12.386,2.1887e+05,1.7619e+05,245.52,314.11,57916,2.8934e+05,0.93,0.82172,0.72748,0.1465,0
119,294.49,-12.654,2.1907e+05,1.7562e+05,244.72,313.6,57258,2.8932e+05,0.94,0.81502,0.72067,0.14671,0
119,289.21,-11.954,2.1866e+05,1.7677e+05,246.32,314.62,58571,2.8936e+05,0.92,0.82837,0.74006,0.14609,0
119,286.52,-11.655,2.1843e+05,1.7732e+05,247.09,315.11,59211,2.8936e+05,0.91,0.83483,0.78563,0.14443,0
119,283.8,-11.831,2.1821e+05,1.7787e+05,247.86,315.61,59862,2.8936e+05,0.9,0.84137,0.81621,0.14315,0
119,281.06,-12.075,2.1799e+05,1.7842e+05,248.62,316.09,60512,2.8936e+05,0.89,0.84788,0.84304,0.14192,0
119,278.32,-12.181,2.1777e+05,1.7897e+05,249.39,316.58,61162,2.8936e+05,0.88,0.85438,0.86738,0.14072,0
119,275.58,-12.092,2.1756e+05,1.7951e+05,250.15,317.06,61820,2.8936e+05,0.87,0.86094,0.88842,0.13962,0
119,272.82,-11.891,2.1734e+05,1.8005e+05,250.9,317.54,62473,2.8936e+05,0.86,0.86742,0.91028,0.13841,0
119,270.07,-11.446,2.1712e+05,1.8059e+05,251.65,318.01,63128,2.8936e+05,0.85,0.87391,0.93175,0.13715,0
119,267.31,-10.611,2.1691e+05,1.8113e+05,252.4,318.48,63786,2.8936e+05,0.84,0.88041,0.95372,0.1358,0
119,264.54,-9.8042,2.167e+05,1.8166e+05,253.14,318.95,64442,2.8936e+05,0.83,0.88686,0.97333,0.12694,0
119,264.56,-9.2673,2.167e+05,1.8166e+05,253.14,318.95,64445,2.8936e+05,0.83,0.88689,0.97876,0.13418,0
119,261.83,-6.8587,2.1649e+05,1.8219e+05,253.88,319.42,65103,2.8937e+05,0.82,0.89334,1.0133,0.12441,0
119,261.85,-5.9656,2.1649e+05,1.8219e+05,253.87,319.41,65101,2.8936e+05,0.82,0.89333,1.0267,0.12687,0
119,261.87,-4.9998,2.1649e+05,1.8219e+05,253.88,319.41,65103,2.8937e+05,0.82,0.89334,1.04,0.12459,0
119,264.72,-2.1296,2.167e+05,1.8166e+05,253.14,318.95,64445,2.8936e+05,0.83,0.8869,1.1174,0.13274,0
119,264.72,-2.0269,2.167e+05,1.8166e+05,253.14,318.95,64445,2.8936e+05,0.83,0.88689,1.12,0.12964,0
119,267.52,-0.76878,2.169e+05,1.8112e+05,252.39,318.48,63778,2.8935e+05,0.84,0.88033,1.2238,0.13274,0
119,267.52,-0.71363,2.169e+05,1.8112e+05,252.39,318.48,63776,2.8935e+05,0.84,0.8803,1.2267,0.12643,0
119,267.52,0.80994,2.1691e+05,1.8113e+05,252.4,318.48,63832,2.8936e+05,0.84,0.88103,-0.2305,0.14159,0
119,264.71,2.4285,2.167e+05,1.8166e+05,253.14,318.95,64487,2.8936e+05,0.83,0.88748,-0.1072,0.14159,0
119,264.59,8.4482,2.167e+05,1.8166e+05,253.14,318.95,64491,2.8936e+05,0.83,0.88752,0.011882,0.1424,0
119,264.59,8.5848,2.167e+05,1.8166e+05,253.14,318.95,64491,2.8936e+05,0.83,0.88752,0.013333,0.14073,0
119,267.34,10.042,2.1691e+05,1.8113e+05,252.4,318.48,63834,2.8937e+05,0.84,0.88105,0.040381,0.14425,0
119,270.09,10.879,2.1713e+05,1.8059e+05,251.65,318.01,63176,2.8937e+05,0.85,0.87455,0.063191,0.14566,0
119,272.85,11.355,2.1734e+05,1.8005e+05,250.9,317.54,62518,2.8936e+05,0.86,0.86804,0.084211,0.14689,0
119,275.6,11.612,2.1756e+05,1.7951e+05,250.15,317.06,61863,2.8936e+05,0.87,0.86153,0.10478,0.14803,0
119,278.34,11.694,2.1778e+05,1.7897e+05,249.39,316.58,61210,2.8936e+05,0.88,0.85503,0.12584,0.14914,0
119,281.08,11.614,2.18e+05,1.7842e+05,248.63,316.1,60558,2.8937e+05,0.89,0.84852,0.14725,0.15022,0
119,283.82,11.381,2.1821e+05,1.7787e+05,247.86,315.61,59906,2.8936e+05,0.9,0.84198,0.16871,0.15122,0
119,286.54,11.046,2.1843e+05,1.7732e+05,247.09,315.12,59257,2.8936e+05,0.91,0.83545,0.19081,0.15219,0
119,289.26,10.654,2.1866e+05,1.7676e+05,246.32,314.62,58610,2.8936e+05,0.92,0.82893,0.21333,0.15128,0
119,289.26,10.61,2.1866e+05,1.7676e+05,246.32,314.62,58610,2.8936e+05,0.92,0.82893,0.21369,0.15313,0
119,291.96,10.073,2.1888e+05,1.7621e+05,245.54,314.13,57966,2.8936e+05,0.93,0.82241,0.23731,0.15402,0
119,294.66,9.4518,2.191e+05,1.7565e+05,244.76,313.63,57323,2.8936e+05,0.94,0.81589,0.2615,0.15485,0
119,297.34,8.7545,2.1933e+05,1.7508e+05,243.98,313.12,56684,2.8936e+05,0.95,0.80937,0.28628,0.15562,0
119,300.01,7.9857,2.1955e+05,1.7452e+05,243.19,312.62,56046,2.8936e+05,0.96,0.80287,0.31163,0.15632,0
119,302.66,7.1509,2.1978e+05,1.7395e+05,242.4,312.11,55412,2.8936e+05,0.97,0.79636,0.33751,0.15695,0
119,305.3,6.2549,2.2001e+05,1.7338e+05,241.61,311.6,54780,2.8936e+05,0.98,0.78987,0.36388,0.15749,0
119,307.93,5.3022,2.2024e+05,1.7281e+05,240.81,311.09,54152,2.8936e+05,0.99,0.78338,0.3907,0.15794,0
119,310.54,4.2968,2.2047e+05,1.7224e+05,240.01,310.57,53526,2.8936e+05,1,0.7769,0.41793,0.1583,0
119,313.13,3.2422,2.207e+05,1.7166e+05,239.21,310.05,52903,2.8936e+05,1.01,0.77044,0.44552,0.15855,0
119,315.71,2.1408,2.2093e+05,1.7109e+05,238.41,309.53,52283,2.8936e+05,1.02,0.76398,0.47346,0.15871,0
119,318.27,0.99456,2.2116e+05,1.7051e+05,237.6,309.01,51667,2.8936e+05,1.03,0.75753,0.50172,0.15876,0
119,320.82,-0.19493,2.2139e+05,1.6993e+05,236.79,308.48,51054,2.8936e+05,1.04,0.7511,0.53027,0.1587,0
119,323.35,-1.4245,2.2162e+05,1.6935e+05,235.98,307.95,50444,2.8936e+05,1.05,0.74469,0.55915,0.15852,0
119,325.85,-2.6616,2.2186e+05,1.6876e+05,235.17,307.42,49837,2.8936e+05,1.06,0.73827,0.58667,0.15281,0
119,325.85,-2.7199,2.2186e+05,1.6876e+05,235.17,307.42,49838,2.8936e+05,1.06,0.73828,0.58917,0.15821,0
119,328.34,-3.9754,2.2209e+05,1.6818e+05,234.35,306.89,49235,2.8936e+05,1.07,0.7319,0.61333,0.15301,0
119,328.34,-4.0661,2.2209e+05,1.6818e+05,234.35,306.89,49236,2.8936e+05,1.07,0.73191,0.61757,0.15781,0
119,330.81,-5.4612,2.2233e+05,1.6759e+05,233.54,306.35,48639,2.8936e+05,1.08,0.72555,0.64744,0.15727,0
119,333.28,-6.4915,2.2258e+05,1.6701e+05,232.73,305.82,48056,2.8938e+05,1.09,0.71932,0.67202,0.15673,0
119,330.66,-7.974,2.2226e+05,1.6753e+05,233.45,306.29,48597,2.8927e+05,1.08,0.72504,0.69333,0.14814,0
119,330.68,-7.6555,2.2227e+05,1.6755e+05,233.47,306.31,48611,2.8929e+05,1.08,0.72519,0.68994,0.15628,0
119,333.23,-6.9398,2.2255e+05,1.6699e+05,232.7,305.8,48042,2.8935e+05,1.09,0.71915,0.68403,0.15643,0
119,312.72,-10.983,2.206e+05,1.7156e+05,239.06,309.95,52833,2.8922e+05,1.01,0.76937,0.70504,0.15587,0
119,315.29,-10.529,2.2083e+05,1.7098e+05,238.26,309.42,52227,2.8923e+05,1.02,0.76304,0.70322,0.15592,0
119,317.85,-10.075,2.2107e+05,1.7041e+05,237.46,308.9,51621,2.8923e+05,1.03,0.7567,0.7014,0.15597,0
119,320.42,-9.6211,2.2131e+05,1.6983e+05,236.66,308.38,51014,2.8924e+05,1.04,0.75037,0.69958,0.15602,0
119,322.99,-9.1672,2.2154e+05,1.6926e+05,235.86,307.86,50408,2.8925e+05,1.05,0.74403,0.69775,0.15607,0
119,325.55,-8.7133,2.2178e+05,1.6868e+05,235.06,307.34,49802,2.8925e+05,1.06,0.73769,0.69593,0.15612,0
119,328.12,-8.2594,2.2202e+05,1.6811e+05,234.26,306.82,49196,2.8926e+05,1.07,0.73136,0.69411,0.15617,0
119,297.11,-12.405,2.1929e+05,1.7504e+05,243.92,313.08,56627,2.8931e+05,0.95,0.80854,0.71782,0.1555,0
119,299.72,-12.206,2.1951e+05,1.7446e+05,243.11,312.56,55990,2.8929e+05,0.96,0.80198,0.71564,0.15557,0
119,302.33,-12.007,2.1972e+05,1.7388e+05,242.3,312.04,55353,2.8927e+05,0.97,0.79542,0.71345,0.15563,0
119,304.93,-11.808,2.1993e+05,1.733e+05,241.49,311.51,54716,2.8925e+05,0.98,0.78886,0.71127,0.15569,0
119,307.54,-11.609,2.2015e+05,1.7272e+05,240.68,310.99,54079,2.8923e+05,0.99,0.78229,0.70908,0.15576,0
119,310.15,-11.41,2.2036e+05,1.7213e+05,239.87,310.47,53442,2.8922e+05,1,0.77573,0.7069,0.15582,0
